SLK;MI;SilkAir
SLL;6Q;Slovak Airlines
SLM;PY;Surinam Airways
SLN;;Sloane Aviation
SLO;;Edgartown Air
SLP;;Salpa Aviation
SLS;;Servicios Aéreos Slainte
SLU;;Avio Sluzba
SLV;;Stella Aviation
SLW;;Salama Airlines Nigeria
SLX;;Sete Linhas Aéreas
SLY;;Sky Line for Air Services
SLZ;;Super Luza
SMA;;SMA Airlines
SMC;;Sabang Merauke Raya Air Charter
SMD;;Servicios Aéreos La Marquesa
SME;;Semos
SMF;;Smalandsflyg
SMG;;RAF St Mawgan Search and Rescue
SMH;;Smithair
SMI;;Aero Sami
SMJ;Z3;Avient Aviation
SMK;;Semeyavia
SML;;Smith Air (1976)
SMM;;Summit Airlines
SMQ;;Samar Air
SMR;;Somon Air
SMS;;Linhas Aéreas Santomenses
SMT;;Skyline
SMU;;Sanborn Map Company
SMW;;Carpatair Flight Service
SMX;;Alitalia Express
SMY;ZS;Sama Airlines
SMZ;;RAF Scampton
SNA;;Senator Aviation Charter
SNB;NB;Sterling Airlines
SNC;2Q;Air Cargo Carriers
SND;;Air Samarkand
SNE;;Servicios Aéreos De Nicaragua (SANSA)
SNF;;Shans Air
SNG;V7;Air Senegal International
SNH;;Senair Services
SNI;;Savanah Airlines
SNJ;6J;Skynet Asia Airways
SNK;;Southeast Airlines (Sun Jet International)
SNL;;Soonair Lines
SNM;;Servizi Aerei
SNO;;Delta Air Charter
SNP;;Sun Pacific International
SNQ;;Sun Quest Executive Air Charter
SNS;;Societe Centrafricaine De Transport Aerien
SNT;;Suncoast Aviation
SNU;;Snunit Aviation
SNV;;Sudanese States Aviation
SNW;;Sun West Airlines
SNX;;Sun Air Aviation Services
SNY;;Air Sandy
SOB;;Stabo Freight
SOC;;Southern Cargo Air Lines
SOD;;Aerolíneas Sol
SOE;;Air Soleil
SOG;;Aero Soga
SOG;;Solenta Aviation Ghana
SOH;;Southern Ohio Aviation Sales
SOI;;Southern Aviation
SOL;IE;Solomon Airlines
SOM;;Somali Airlines
SON;;Sunshine Air Tours
SOO;;Southern Air
SOP;;Solinair
SOR;;Sonair Servico Aéreo
SOT;;Southeast Correct Craft
SOU;;Southern Airways
SOV;6W;Saratov Airlines Joint Stock Company
SOW;;Sowind Air
SOX;;Solid Air
SOY;;Island Aviation
SOZ;HZ;Sat Airlines
SPA;;Sierra Pacific Airlines
SPB;;Springbok Classic Air
SPC;;Skyworld Airlines
SPD;;Airspeed Aviation
SPE;;Sprague Electric Company
SPF;;Space World Airline
SPG;;Springdale Air Service
SPH;;Sapphire Executive Air
SPI;;South Pacific Island Airways
SPJ;M3;Air Service
SPK;;Diamond Aviation
SPL;;Servicios Corporativos Aéreos De La Laguna
SPM;PJ;Air Saint Pierre
SPN;;Skorpion Air
SPO;;Aeroservicios Ejecutivos Del Pacifico
SPP;;Sapphire Aviation
SPQ;;Servicios Aéreos Palenque
SPR;;Provincial Airlines
SPS;;SPASA
SPT;;Speed Aviation
SPU;;Southeast Airmotive
SPV;;Servicios Privados De Aviación
SPW;;Speedwings
SPX;;Service People Gesellschaft für Charter und Service
SPY;;Asian Aerospace Service
SPZ;;Airworld
SQA;;Slovak National Aeroclub
SQC;SQ;Singapore Airlines Cargo
SQF;;Slovak Air Force
SQH;K5;SeaPort Airlines
SQL;;Servicos De Alquiler
SQR;;Alsaqer Aviation
SRA;;Sair Aviation
SRC;;Searca
SRD;;Search and Rescue 22
SRE;;Fly Jetstream Aviation
SRF;;Transportes Aéreos San Rafael
SRG;;Search and Rescue 202
SRH;FT;Siem Reap Airways
SRI;;Air Safaris and Services
SRJ;;C Air Jet Airlines
SRK;SX;Sky Work Airlines
SRL;SM;Swedline Express
SRL;;Servicios Aeronáuticos Aero Personal
SRN;;Sirair
SRO;;Servicios Aéreos Ejecutivos Saereo
SRP;;Polizeihubschauberstaffel Rheinland-Pfalz
SRQ;;South East Asian Airlines
SRQ;DG;Tigerair Philippines
SRR;S6;Star Air
SRS;;Selkirk Remote Sensing
SRT;;Trans Asian Airlines
SRU;;Star Up
SRV;;Aero Servicio Corporativo
SRW;;Sarit Airlines
SRX;;Sierra Expressway Airlines
SRY;;As-Aero
SRZ;;Strato Air Services
SSB;;Sasair
SSC;;Southern Seaplane
SSD;;Star Service International
SSE;;Servicios Aéreos Sunset
SSF;D2;Severstal Air Company
SSG;;Slovak Government Flying Service
SSH;;Heritage Flight (Valley Air Services)
SSI;;Vision Airlines
SSK;;Skystar International
SSL;;Air Sultan
SSM;;Aero 1 Pro-Jet
SSN;;Airquarius Air Charter
SSO;;Special Scope Limited
SSP;;Starspeed
SSQ;QF;Sunstate Airlines
SSS;;SAESA
SST;;Sunwest Airlines
SSU;;SASCA
SSV;5G;Skyservice Airlines
SSW;;Streamline Aviation
SSX;L4;Lynx Aviation
SSY;;Sky Aviation
SSZ;;Specsavers Aviation
STA;;Star Aviation
STB;;Status-Alpha Airline
STC;;Stadium City Limited
STD;;Servicios De Aerotransportacion De Aguascalientes
STE;;Semitool Europe
STF;;SFT-Sudanese Flight
STG;;Sedalia, Marshall, Boonville Stage Line
STH;;South-Airlines
STI;;Sontair
STJ;;Sella Aviation
STK;;Aeropac
STK;RE;Stobart Air
STL;;Stapleford Flight Centre
STN;;RAF St Athan
STO;;Streamline Ops
STQ;;Star Air
STR;;Red Star
STT;;Alpha Star Charter
STT;;Air St. Thomas
STU;FS;Servicios de Transportes Aéreos Fueguinos
STU;;Star African Air
STV;;Southern Aviation
STW;;South West Air Corporation
STX;;Stars Away Aviation
STY;;Styrian Airways
SUA;;Silesia Air
SUB;;Suburban Air Freight
SUD;SD;Sudan Airways
SUE;;Aerolíneas Del Sureste
SUF;PI;Sun Air (Fiji)
SUG;;Sunu Air
SUH;;Sun Light
SUI;;Swiss Air Force
SUK;;Superior Aviation Services
SUM;;State Unitary Air Enterprise
SUN;;Antillana De Navegación Aérea
SUO;;Aeroservicios De San Luis
SUP;;Aeronautical Charters
SUP;;Aerosuper
SUR;;Sun Air
SUS;EZ;Sun Air of Scandinavia
SUT;;Sistemas Aeronauuticos 2000
SUU;;Star West Aviation
SUV;;Sundance Air
SUW;8D;Astair
SUW;ZA;Interavia Airlines
SUY;;Aerial Surveys (1980) Limited
SVA;SV;Saudia
SVB;;Siavia
SVD;;St. Vincent Grenadines Air (1990)
SVE;;Aero Servicios Expecializados
SVF;;Swedish Armed Forces
SVH;;Sterling Helicopters
SVI;;Servicios De Transporte Aéreo
SVJ;;Silver Air
SVK;GM;Air Slovakia
SVL;;Sevastopol-Avia
SVM;;Aeroservicios Monterrey
SVN;;Savanair (Angola)
SVO;;Servicios Aeronáuticos De Oriente
SVR;U6;Ural Airlines
SVS;;Servicios Aéreos Saar
SVT;;Seven Four Eight Air Services
SVV;;SALTAVIATION
SVW;;Global Jet Luxembourg
SVX;;Security Aviation
SVY;;Cooper Aerial Surveys
SWA;WN;Southwest Airlines
SWB;;Swissboogie Parapro
SWC;;South West Air
SWD;A4;Southern Winds Airlines
SWD;;Trifly
SWE;;Swedeways
SWF;;Galair International
SWG;WG;Sunwing Airlines
SWH;;Adler Aviation
SWI;;Sunworld Airlines
SWJ;;StatesWest Airlines
SWK;;General Aerospace
SWL;;Trans Jet Airways
SWN;PT;West Air Sweden
SWO;;Surinam International Victory Airline
SWP;;Star Work Sky
SWQ;;Swift Air (Interstate Equipment Leasing)
SWR;LX;Swiss International Air Lines
SWR;SR;Swissair
SWS;;Sunwest Aviation (Lindquist Investment)
SWT;;Swiftair
SWU;LX;Swiss European Air Lines
SWV;WV;Swe Fly
SWW;S8;Shovkoviy Shlyah
SWX;Q4;Swazi Express Airways
SWY;;Sky Jet
SWZ;;Servair, Private Charter
SWZ;S8;Skywise Airline
SXA;;Southern Cross Aviation
SXC;;Sky Exec Aviation Services
SXE;;Southeast Express Airlines
SXM;;Servicios Aéreos Especializados Mexicanos
SXP;;Direct Fly
SXS;XQ;SunExpress
SXT;;Servicios de Taxi Aereos
SXT;;Servicios De Taxi Aéreo
SXX;;Satellite Aero
SXY;;Safari Express Cargo
SYA;;Skyways
SYC;;Systec 2000
SYE;;Sheba Aviation
SYF;;Sky One Express Airlines
SYG;;Synergy Aviation
SYH;;Sky Handling
SYI;;Sonalysts
SYJ;;Slate Falls Airways
SYK;;Satsair
SYL;R3;Aircompany Yakutia
SYN;;Syncrude Canada
SYR;RB;Syrian Arab Airlines
SYS;;Shawbury Flying Training Unit
SYT;;Aerosud Aviation
SYV;;Special Aviation Systems
SYX;AL;Skywalk Airlines
SYY;;South African Historic Flight
SYZ;;Zil Air
SZA;;Aerolíneas de El Salvador
SZB;;Samoa Air
SZT;;Servicios Aeronáuticos Z
TAA;;Aeroservicios de La Costa
TAC;;Turbot Air Cargo
TAD;;Transporte Aéreo Dominicano
TAE;EQ;TAME
TAG;;TAG Aviation USA
TAH;;Air Moorea
TAJ;;Tunisavia
TAL;;Talair
TAM;JJ;TAM Brazilian Airlines
TAN;TX;Transportes Aéreos Nacionales
TAN;;Zanair
TAO;VW;Aeromar
TAP;TP;TAP Portugal
TAR;TU;Tunisair
TAS;;Lotus Air
TAT;;Grupo TACA
TAU;;Transportes Aéreos Tauro
TAV;;Compañía de Servicios Aéreos Tavisa
TAX;;Thai Airasia X
TAX;;Travel Air
TAY;3V;TNT Airways
TBA;TR;Transbrasil
TBA;;Tibet Airlines
TBC;;Turbine Air Cargo UK
TBD;;Thunderbird Tours
TBG;M7;Tropical Airways
TBH;;Trinity Air Bahamas
TBI;;TAB Express International
TBL;;Aerotrebol
TBL;;Bell Aliant Regional Communications
TBM;;Taban Air Lines
TBN;;Teebah Airlines
TBO;;Aero Taxi de Los Cabos
TBR;;Tubelair
TBS;;Servicios Aéreos Tribasa
TBX;;Tobago Express
TCA;;Tropican Air Services
TCB;;Transporte Aereo De Colombia
TCB;;Transporte del Caribe
TCC;;Trans Continental Airlines
TCD;;Tchad Airlines
TCE;;Trans-Colorado Airlines
TCG;;Transafricaine Air Cargo
TCG;T2;Thai Air Cargo
TCH;;Transcontinental Air
TCI;JY;Air Turks and Caicos
TCL;;Coastal Air Transport
TCM;;Teledyne Continental Motors
TCN;;Trans Continental Airlines
TCO;;Aerotranscolombina de Carga
TCP;;Transcorp Airways
TCR;;Lanaes Aereas Trans Costa Rica
TCT;;Transcontinental Sur
TCU;;Transglobal Airways Corporation
TCV;VR;TACV
TCW;HQ;Thomas Cook Airlines
TCX;MT;Thomas Cook Airlines
TCY;;Twin Cities Air Service
TDA;;Trend Aviation
TDA;;Trend Aviation
TDB;;Welch Aviation
TDC;;Tadair
TDE;;Tellavia / Flight One
TDG;;Air Cargo Express
TDI;;Transportes Aéreos de Ixtlán
TDM;TQ;Tandem Aero
TDO;;TRADO
TDR;;Trade Air
TDT;;Atlas Helicopters
TDV;;Taxi Aero Nacional Del Evora
TDX;;Tradewinds Airlines
TDY;;Air Today
TEA;;Executive Turbine Aviation
TEB;;Tenir Airlines
TEC;;ADI Shuttle Group
TED;;Aero Servicios Azteca
TEE;;West Freugh DTEO
TEF;;Tecnicas Fotograficas
TEH;;Tempelhof Airways
TEJ;;Aero Jet
TEL;;Telford Aviation
TEM;;Tech-Mont Helicopter Company
TEN;;Tennessee Airways
TEP;UE;Transeuropean Airlines
TER;;Territorial Airlines
TES;;TAES Transportes Aéreos de El Salvador
TET;;Tepavia-Trans Airlines
TEW;;Airteam Charter
TEX;;Catex
TFA;;Trans-Florida Airlines
TFB;;Tair Airways
TFF;;Talon Air
TFG;;MAS Airways
TFH;;Thai Flying Helicopter Service
TFI;;Transport Facilitators
TFK;;Transafrik International
TFL;OR;Arkefly
TFN;;Norwegian Aviation College
TFO;;Transportes Aéreos del Pacífico
TFT;;Thai Flying Service
TFU;;213 Flight Unit
TFY;;Tayside Aviation
TGA;YT;Air Togo
TGC;;TG Aviation
TGE;;Trabajos Aéreos
TGI;;Transportes Aéreos Regionales
TGM;;TAG Aviation Espana
TGN;;Trigana Air Service
TGO;;Transport Canada
TGR;2S;Satgur Air Transport
TGT;;SAAB Nyge Aero
TGW;TR;Tigerair Singapore
TGW;TT;Tigerair Australia
TGX;;Transair Gabon
TGY;;Trans Guyana Airways
TGZ;A9;Georgian Airways
THA;TG;Thai Airways International
THB;;Spark Air
THC;;Tar Heel Aviation
THD;;Thai Smile Airways
THE;;Toumai Air Tchad
THF;;Touraine Helicoptere
THG;;Thai Global Airline
THJ;;Thai Jet Intergroup
THK;;Turk Hava Kurumu Hava Taksi Isletmesi
THM;;Airmark Aviation
THN;;International Security Assistance Force
THO;;TACA De Honduras
THR;;Tehran Airline
THS;;Turkish Aerospace Industries
THT;TN;Air Tahiti Nui
THU;;Thunder Airlines
THY;TK;Turkish Airlines
THZ;;Trans Helicoptere Service
TIA;;Trans International Airlines
TIB;T4;TRIP Linhas Aéreas
TIC;;Travel International Air Charters
TID;8T;Air Tindi
TIE;;Time Air
TIH;;S C Ion Tiriac
TIK;;Tic Air
TIM;;TEAM Linhas Aéreas
TIN;;Taino Tours
TIP;;C and M Aviation
TIR;;Antair
TIS;;Tesis
TIW;;Transcarga Intl Airways
TJK;;Tajikair
TJN;;Tien-Shan
TJS;;Tyrolean Jet Services
TJT;T7;Twin Jet
TKC;;Tikal Jets Airlines
TKE;;Take Air Line
TKJ;;Tarkim Aviation
TKR;;Canadian Interagency Forest Fire Centre
TKX;;Tropical International Airways
TKY;9I;Thai Sky Airlines
TLA;;Translift Airways
TLB;;Atlantique Air Assistance
TLC;;Caribbean Express
TLD;;Aereo Taxi Autlan
TLE;;Aero Util
TLF;;Transport Africa
TLK;Q4;Starlink Aviation
TLL;;Trans Atlantic Airlines
TLM;;Thai Lion Mentari
TLO;;Eagle Canyon Airlines
TLP;TD;Tulip Air
TLR;;Air Libya Tibesti
TLS;;TLC Air
TLT;;Turtle Airways
TLU;;Aero Toluca Internactional
TLV;;Travelair
TLW;L9;Teamline Air
TLX;;Telesis Transair
TLY;;Top-Fly
TMA;TL;Trans Mediterranean Airlines
TMC;;Travel Management Company
TMD;;Transmandu
TMD;;Transmed Airlines
TME;;Aero Taxi del Centro de Mexico
TMG;GY;Tri-MG Intra Asia Airlines
TMH;;Taxis Turisticos Marakame
TMI;;Tamir Airways
TMK;;Tomahawk Airways
TML;OF;Transports et Travaux Aériens de Madagascar
TMM;;TMC Airlines
TMP;;Arizona Express Airlines
TMQ;;TRAM
TMR;;Timberline Air
TMS;;Temsco Helicopters
TMT;;Trans Midwest Airlines
TMX;;Tramon Air
TMY;;Transportes Aéreos del Mundo Maya
TMZ;;Transporte Amazonair
TNA;GE;TransAsia Airways
TNB;;Trans Air-Benin
TNC;;National Aviation Consultants
TND;;Aero Taxis Cessna
TNE;;Taxis Aéreos del Noroeste
TNF;;Transafricaine
TNG;;Tennessee Air National Guard 164th Airlift Group
TNI;;Transair International Linhas Aéreas
TNL;;Tengeriyn Ulaach Shine
TNM;3P;Tiara Air
TNO;;Aerotransporte de Carga Union
TNP;;Transped Aviation
TNR;;Tanana Air Services
TNT;;Trans North Turbo Air
TNV;;Transnorthern
TNW;;Trans Nation Airways
TNX;;Trener Ltd
TNY;;Twin Town Leasing Company
TOB;7T;Tobruk Air
TOC;;Aerotropical
TOF;;RAF Topcliffe Flying Training Unit
TOH;;Air Tomisko
TOJ;;TOJ Airlines
TOK;CG;Airlines PNG
TOL;TI;Tol-Air Services
TOM;BY;Thomson Airways
TON;;Aero Tonala
TOP;;Top Air
TOR;;Toronto Airways
TOS;PM;Tropic Air
TOT;;Totavia
TOW;;Tower Air
TOX;;Neosiam Airways
TOY;;Toyota Canada
TPA;QT;TAMPA
TPB;;Aero Tropical
TPC;TY;Air Calédonie
TPD;;Top Speed
TPF;;Taxis Aéreos del Pacífico
TPG;;Transportes Aéreos Pegaso
TPK;;Air Horizon
TPL;;TAR Interpilot
TPM;;Transpaís Aéreo
TPN;;Transportación Aérea del Norte
TPO;;Aero Taxi del Potosi
TPP;;Transpac Express
TPR;;Taxis Aéreos De Parral
TPS;;TAPSA Transportes Aéreos Petroleros
TPT;;Transportes Aéreo del Sureste
TPU;;Trans American Airlines (Trans Am)
TPV;;Thai Pacific Airlines Business
TPX;;Transportes Aéreos De Xalapa
TPY;;Trans-Provincial Airlines
TPZ;;Transportes La Paz
TQE;;Taxair Mexiqienses
TQF;;United Kingdom Royal VIP Flights
TQM;;JM Family Aviation
TQN;;Taquan Air Services
TQR;;Transportación Aérea De Querétaro
TQS;;Aeroturquesa
TRA;HV;Transavia Holland
TRB;;Ukraine Transavia
TRC;;Trans Air Charter
TRD;;Trans Island Air
TRF;;Taxi Air Fret
TRG;;TRAGSA (Medios Aéreos)
TRH;;Airmark Aviation
TRI;;Executive Flight Operations Ontario Government
TRJ;;Trans Euro Air
TRK;;Turkish Airlines General Aviation
TRL;;Starlite Aviation
TRM;;Transport Aerien de Mauritanie
TRN;;Servicios Aéreos Corporativos
TRO;;Tropic Airlines-Air Molokai
TRP;;Maryland State Police
TRQ;;Turdus Airways
TRR;;Tramson Limited
TRS;FL;AirTran Airways
TRT;;Trans Arabian Air Transport
TRU;;Triangle Airline (Uganda)
TRW;;Transwestern Airlines of Utah
TRY;;Tristar Airlines
TRZ;T9;TransMeridian Airlines
TSA;;Transair France
TSC;TS;Air Transat
TSD;;TAF-Linhas Aéreas
TSE;TH;Transmile Air Services
TSG;;Trans-Air-Congo
TSH;;Regional 1
TSI;;Transport'air
TSK;;Trast Aero
TSL;;Thai Aviation Services
TSM;;Trans Sayegh Airport Services
TSN;;Trans-Air Services
TSO;UN;Transaero Airlines
TSP;;Transportes Aéreos Inter
TSQ;;airtransse
TSR;;Trans Service Airlift
TSS;;Tri-State Aero
TST;;TRAST
TSU;;Gulf & Caribbean Cargo / Contract Air Cargo
TSV;;Tropair Airservices
TSW;;Transwings
TSX;T9;Thai Star Airlines
TSY;;Tristar Air
TTA;;TTA - Sociedade de Transporte e Trabalho Aéreo
TTB;;Aerolíneas Turísticas del Caribe
TTC;;Transteco
TTE;;Avcenter
TTF;;224th Flight Unit
TTH;;Tarhan Tower Airlines
TTL;;Total Linhas Aéreas
TTM;;Societe Tout Transport Mauritanien
TTN;;Absolute Flight Services
TTP;;Triple O Aviation
TTR;;Transportaciones Y Servicios Aéreos
TTS;;Transporte Aéreo Técnico Ejecutivo
TTW;IT;Tigerair Taiwan
TUA;;Turkmenhovayollary
TUC;;Turismo Aéreo de Chile
TUD;;Flight Alaska
TUI;UG;Tuninter
TUK;;Ocean Wings Commuter Service
TUL;;Tulpar Air
TUM;;Tyumenspecavia
TUM;;UTAir
TUN;;Air Tungaru
TUO;;Taxi Aéreo Turístico
TUP;;Aviastar-Tu
TUR;;ATUR
TUS;M3;ABSA Cargo
TUX;;Tulpar Air Service
TUY;LD;Línea Turística Aereotuy
TUZ;;Tuna Aero
TVA;;Trans America Airlines
TVF;TO;Transavia France
TVH;;Trabajos Aéreos Vascongados
TVI;;Tiramavia
TVJ;;Thai Vietjet Air
TVL;7O[27];Travel Service
TVO;;Transavio
TVR;T6;Tavrey Airlines
TVS;QS;Travel Service
TWB;TW;T'way Air
TWE;;Transwede Airways
TWF;;247 Jet Ltd
TWG;TZ;air-taxi Europe
TWJ;;Twinjet Aircraft Sales
TWL;;Tradewinds Aviation
TWM;;Transairways
TWN;EC;Avialeasing Aviation Company
TWO;;Twente Airlines
TWW;;Trans Air Welwitchia
TWY;;Sunset Aviation, LLC
TXA;;Texair Charter
TXB;;Bell Helicopter Textron
TXC;AL;TransAVIAexport Airlines
TXD;;Aerotaxis del Noroeste
TXE;;Transilvania Express
TXF;;Aerotaxis Alfe
TXI;;Aereotaxis
TXL;;Taxi Aéreo Cozatl
TXM;;Taxi Aéreo de México
TXN;;Texas National Airlines
TXO;;Taxis Aéreos de Sinaloa
TXR;;Taxirey
TXS;;Texas Airlines
TXT;;Texas Air Charters
TXU;;ATESA Aerotaxis Ecuatorianos
TXV;;Puerto Vallarta Taxi Aéreo
TXX;;Austin Express
TXZ;;Thai Express Air
TXZ;;Tex Star Air Freight
TYF;;Tayflite
TYG;;Trygg-Flyg
TYR;VO;Tyrolean Airways
TYW;;Tyrol Air Ambulance
TZA;;Aero Tomza
TZE;;Transporte Aéreo Ernesto Saenz
TZK;;Tajikistan International Airlines
TZT;;Air Zambezi
TZU;;Servicios Aéreos Tamazula
UAA;;University Air Squadron
UAB;;United Arabian Airlines
UAC;;United Air Charters
UAD;;University Air Squadron
UAE;EK;Emirates Airline
UAF;;United Arab Emirates Air Force
UAG;;Afra Airlines
UAH;;Air Experience Flight, Cranwell
UAI;;Union Africaine des Transports
UAJ;;University Air Squadron
UAK;;Kiev Aviation Plant
UAL;UA;United Airlines
UAR;;Aerostar Airlines
UAS;;University Air Squadron
UBA;UB;Myanma Airways
UBD;4H;United Airways
UCA;C5;CommutAir
UCC;;Uganda Air Cargo
UCG;;Uniworld Air Cargo
UCH;;US Airports Air Charter
UCK;;Air Division of the Eastern Kazakhstan Region
UCO;;Ucoaviacion
UCR;DW;Aero-Charter Ukraine
UCS;;United Carriers Systems
UDA;;Psudiklat Perhubungan Udara/PLP
UDC;5D;DonbassAero
UDN;;Dniproavia
UEA;;United Eagle Airlines
UED;;Air LA
UEJ;;Jetcorp
UES;;Ues-Avia Aircompany
UEU;;United European Airlines
UFA;;State Flight Academy of Ukraine
UFS;U2;United Feeder Service
UGA;U7;Air Uganda
UGA;QU;Uganda Airlines
UGC;;Urgemer Canarias
UGL;;Inter-Island Air
UGN;;Yuzhnaya Aircompany
UGP;;Shar Ink
UHL;;Ukrainian Helicopters
UHS;;Ulyanovsk Higher Civil Aviation School
UIT;;University of Tromsø School of Aviation
UJR;;Universal Jet Rental de Mexico
UJT;;Universal Jet Aviation
UJX;;Atlas Ukraine Airlines
UKA;;Buzzaway Limited
UKI;;UK International Airlines
UKL;;Ukraine Air Alliance
UKM;UF;UM Airlines
UKN;;Ukraine Air Enterprise
UKP;;United Kingdom Home Office
UKR;6U;Air Ukraine
UKS;6Z;Ukrainian Cargo Airways
UKU;;Second Sverdlovsk Air Enterprise
UKW;5V;Lviv Airlines
ULH;;Ultimate HELI
ULR;;Ultimate Air
ULS;;Carroll Air Service
ULT;;Ultrair
UMA;;Líneas Aéreas del Humaya
UMB;;Air Umbria
UMK;2N;Yuzhmashavia
UNC;;Uni-Fly
UND;;Atuneros Unidos de California
UNF;;Union Flights
UNJ;;Universal Jet
UNR;;Rivne Universal Avia
UNS;;Unsped Paket Servisi
UNT;;Servicios Aéreos Universitarios
UNU;;Unifly Servizi Aerei
UNY;;Lund University School of Aviation
UPA;GS;Air Foyle
UPL;;Ukrainian Pilot School
UPS;5X;United Parcel Service
URA;;Aircompany Rosavia
URF;;Surf Air
URG;3N;Air Urga
URJ;;Star Air
URN;3T;Turan Air
URP;;ARP 410 Airlines
URR;;Aurora Airlines
URV;;Uraiavia
URY;;Century Aviation
USA;US;US Airways
USB;;Tusheti
USC;;AirNet Express
USF;;USAfrica Airways
USH;UH;US Helicopter
USJ;;US Jet
USK;;Skif-Air
USN;;Smarkand Aero Servise
UST;;Austro Aéreo
USW;;Special Aviation Works
USX;;US Express
UTA;UT;UTair Aviation
UTG;;UTAGE
UTM;;TAPC Aviatrans Aircompany
UTN;QU;UTair-Ukraine
UTN;;Trans-Ulgii
UTR;;Utair South Africa
UTS;;Ukrainian State Air Traffic Service Enterprise
UTT;;Transarabian Transportation Services
UTU;;Urartu-Air
UTX;;Avfinity
UTY;QQ;Alliance Airlines
UVA;;Universal Airways
UVG;;Universal Airlines
UVM;;Uvavemex
UVN;;United Aviation
UVS;;Air Universal
UVT;;Auvia Air
UYA;4Y;Yute Air Alaska
UYC;UY;Cameroon Airlines
UZA;;Constanta Airline
UZB;HY;Uzbekistan Airways
UZS;;Samarkand Airways
VAA;;Van Air Europe
VAB;;Airtrans Ltd
VAC;;Vacationair
VAD;;Aero Taxi Los Valles
VAE;;Air Evans
VAG;;Vega
VAI;;Avalair
VAI;;Volant Aviation International
VAL;VC;Voyageur Airways
VAM;;Ameravia
VAN;;Caravan Air
VAP;9R;Phuket Air
VAR;;Veca Airlines
VAS;V8;ATRAN Cargo Airlines
VAT;;Visionair
VAZ;;Airlines 400
VBA;;V Bird Airlines Netherlands
VBC;;AVB-2004 Ltd
VBD;;V-Berd-Avia
VBG;;North-West Air Transport Company - Vyborg
VBH;DJ;Virgin Blue Holdings
VBW;2J;Air Burkina
VCA;;VICA - Viacao Charter Aéreos
VCB;;Real Aero Club de Vizcaya
VCH;;Consorcio Helitec
VCI;;CI-Tours
VCM;;Volare Air Charter Company
VCN;;Execujet Charter
VCR;;Cruiser Linhas Aéreas
VCT;;Viscount Air Service
VCV;V0;Conviasa
VCX;VC;Ocean Airlines
VDA;VI;Volga-Dnepr Airlines
VDO;;Servicios Aéreos Avandaro
VDR;;Air Vardar
VDR;;Voldirect
VEA;;Vega Airlines
VEC;;Venescar Internacional
VEE;;Victor Echo
VEG;;Aerovega
VEI;;Virgin Express Ireland
VEJ;;Aero Ejecutivos
VEN;;Transaven
VER;;Almaver
VES;V4;Vieques Air Link
VEX;TV;Virgin Express
VFC;0V;Vietnam Air Services Company (VASCO)
VFT;;VZ Flights
VGA;6V;Air Vegas
VGC;;Vanguardia en Aviación en Colima
VGD;;Vanguard Airlines
VGF;;Aerovista Gulf Express
VGN;VK;Virgin Nigeria Airways
VGO;;Sabaidee Airways
VGS;;Stichting Vliegschool 16Hoven
VGV;;Vologda State Air Enterprise
VHA;;VH-Air Industrie
VHM;;VHM Schul-und-Charterflug
VHT;;Corporate Flight International
VIB;;Vibroair Flugservice
VIC;;VIP Servicios Aéreos Ejecutivos
VID;;Aviaprad
VIE;;VIP Empresarial
VIF;;VIF Luftahrt
VIG;;Vega Aviation
VIH;;Vichi
VIK;;Viking Airlines
VIL;;V I Airlink
VIM;VL;Air VIA
VIN;;Vinair Aeroserviços
VIP;;Tag Aviation UK
VIR;VS;Virgin Atlantic Airways
VIV;VB;Aeroenlaces Nacionales
VIV;VB;VIVA Aerobus
VIZ;;Aerovis Airlines
VJA;J7;ValuJet Airlines
VJC;VJ;Vietjet Air
VJE;;AvJet Routing
VJM;;Viajes Ejecutivos Mexicanos
VJT;;Vistajet
VJT;;Vistajet
VKG;;MyTravel Airways
VLA;;Valan International Cargo Charter
VLB;;Air Volta
VLE;VE;C.A.I. Second
VLF;;DFS UK Limited
VLG;VY;Vueling Airlines
VLI;V5;Avolar Aerolíneas
VLK;XF;Vladivostok Air
VLL;;RAF Valley SAR Training Unit
VLM;VG;VLM Airlines
VLN;;Valan Limited
VLO;LC;Varig Logística
VLR;;Aerolíneas Villaverde
VLR;;Volare 22 X
VLS;;Aero Virel
VLT;;Vertical-T Air Company
VLU;VF;Valuair
VLV;;Avialift Vladivostok
VLX;;Biz Jet Charter
VMA;;Vero Monmouth Airlines
VME;;Aviación Comercial de América
VMM;;Grupo Vuelos Mediterraneo
VMP;;Execujet Scandinavia
VMR;;Aero Vilamoura
VMX;;Aeroventas de Mexico
VNA;;Empresa Aviación Interamericana
VNE;;Empresa Venezolana
VNG;;Aero Servicios Vanguardia
VNK;;Vipport Joint Stock Company
VNL;JW;Vanilla Air
VNR;;Avantair
VNR;;Viennair
VNR;3W;Wan Air
VNT;;Avient Air Zambia
VNX;;Fly Advance
VNZ;L6;Tbilaviamsheni
VOA;VM;Viaggio Air
VOE;V7;Volotea
VOG;;Voyager Airlines
VOI;Y4;Volaris
VOL;;Blue Chip Jet
VOS;;Rovos Air
VOZ;VA;Virgin Australia Airlines
VOZ;DJ;Virgin Australia
VPA;V5;DanubeWings
VPA;9V;Vipair Airlines
VPB;;Veteran Air
VPV;;VIP-Avia
VRA;;Vertair
VRB;;Silverback Cargo Freighters
